date,ticker,industry,breach_day,irc_rank_at_breach,irc_delta_5d,irc_state,reentry_50,post_breach_ret
2026-05-08,DVA,Healthcare-Services,8,16,7.0,WEAKENING,False,-0.023924417128054043
2026-05-08,FTNT,Computers,13,2,-2.0,STRONG,True,0.11549730146491921
2026-05-08,INTC,Semiconductors,7,2,1.0,STRONG,True,-0.10496389891696745
2026-05-08,MU,Semiconductors,10,2,0.0,STRONG,True,0.15047936085219704
2026-05-08,QCOM,Semiconductors,7,2,1.0,STRONG,True,0.1039312918562445
2026-05-08,STX,Computers,6,7,5.0,STRONG,True,0.14393121321742885
2026-05-11,AMD,Semiconductors,9,2,0.0,STRONG,True,
2026-05-11,FTNT,Computers,12,2,-2.0,STRONG,True,
2026-05-11,INTC,Semiconductors,6,2,1.0,STRONG,True,
2026-05-11,MU,Semiconductors,9,2,0.0,STRONG,True,
2026-05-11,QCOM,Semiconductors,6,2,1.0,STRONG,True,
2026-05-11,STX,Computers,5,7,5.0,STRONG,True,
2026-05-12,AMD,Semiconductors,8,2,0.0,STRONG,True,0.04881179012213632
2026-05-12,DVA,Healthcare-Services,6,16,7.0,WEAKENING,False,-0.024330776654645114
2026-05-12,FTNT,Computers,11,2,-2.0,STRONG,True,0.10285273708558207
2026-05-12,INTC,Semiconductors,5,2,1.0,STRONG,True,-0.004783393501805011
2026-05-12,MU,Semiconductors,8,2,0.0,STRONG,True,0.26402130492676434
2026-05-12,QCOM,Semiconductors,5,2,1.0,STRONG,True,0.11328664178722958
2026-05-12,STX,Computers,4,7,5.0,STRONG,True,0.18348091355758323
2026-05-13,AMD,Semiconductors,7,2,0.0,STRONG,True,0.017090543517785717
2026-05-13,DVA,Healthcare-Services,5,16,7.0,WEAKENING,False,0.006704932188754009
2026-05-13,FTNT,Computers,10,2,-2.0,STRONG,True,0.06700077101002311
2026-05-13,MU,Semiconductors,7,2,0.0,STRONG,True,0.24619174434087876
2026-05-13,QCOM,Semiconductors,4,2,1.0,STRONG,True,0.05015081028577262
2026-05-13,STX,Computers,3,7,5.0,STRONG,True,0.14196047729604233
2026-05-14,AMD,Semiconductors,6,2,0.0,STRONG,True,-0.03232016427456097
2026-05-14,CRWD,Computers,15,1,0.0,STRONG,False,-0.09922262860003617
2026-05-14,FTNT,Computers,9,2,-2.0,STRONG,True,0.07077872012336162
2026-05-14,MU,Semiconductors,6,2,0.0,STRONG,True,0.18758988015978684
2026-05-15,CRWD,Computers,14,1,0.0,STRONG,False,-0.03832621785868262
2026-05-15,FTNT,Computers,8,2,-2.0,STRONG,True,0.11842713955281425
2026-05-15,MU,Semiconductors,5,2,0.0,STRONG,True,0.3260585885486018
2026-05-18,AMD,Semiconductors,4,2,0.0,STRONG,True,0.09424397339094348
2026-05-18,CRWD,Computers,13,1,0.0,STRONG,False,-0.050466561904629614
2026-05-18,FTNT,Computers,7,2,-2.0,STRONG,True,0.12798766383963
2026-05-19,CRWD,Computers,12,1,0.0,STRONG,False,
2026-05-19,CSCO,Telecommunications,7,20,10.0,WEAKENING,True,
2026-05-19,FTNT,Computers,6,2,-2.0,STRONG,True,
2026-05-20,CRWD,Computers,11,1,0.0,STRONG,False,-0.036407125672725305
2026-05-20,FTNT,Computers,5,2,-2.0,STRONG,True,0.15258288357748673
2026-05-21,CRWD,Computers,10,1,0.0,STRONG,False,-0.05506960185790377
2026-05-21,CSCO,Telecommunications,5,20,10.0,WEAKENING,True,-0.0070586281348613555
2026-05-21,FTNT,Computers,4,2,-2.0,STRONG,True,0.13353893600616829
2026-05-21,GEN,Internet,4,10,-9.0,STRONG,True,0.0008146639511201759
2026-05-21,HUM,Healthcare-Services,3,15,1.0,WEAKENING,True,0.2064191726254614
2026-05-21,MU,Semiconductors,1,2,0.0,STRONG,True,0.3592010652463382
2026-05-21,PANW,Internet,10,25,4.0,COLLAPSED,True,0.0023276633840643157
2026-05-22,CRWD,Computers,9,1,0.0,STRONG,False,-0.05024405846277935
2026-05-22,CSCO,Telecommunications,4,20,10.0,WEAKENING,True,-0.025660189337319395
2026-05-22,FTNT,Computers,3,2,-2.0,STRONG,True,0.11133384734001539
2026-05-22,HPE,Computers,18,4,-2.0,STRONG,False,-0.01672786617707056
2026-05-22,NTAP,Computers,16,4,,STRONG,False,-0.04207660417053405
2026-05-22,SWKS,Semiconductors,6,3,1.0,STRONG,False,-0.08093787256590279
2026-05-26,CRWD,Computers,8,1,0.0,STRONG,False,-0.047601830090809205
2026-05-26,CSCO,Telecommunications,3,20,10.0,WEAKENING,True,-0.007307756186679892
2026-05-26,DELL,Computers,15,4,,STRONG,False,0.03521500619359408
2026-05-26,HPE,Computers,17,4,-2.0,STRONG,False,-0.032843737250102145
2026-05-26,NTAP,Computers,15,4,,STRONG,False,-0.011756698224119844
2026-05-26,ON,Semiconductors,2,3,2.0,STRONG,True,-0.017370929950714986
2026-05-26,SWKS,Semiconductors,5,3,1.0,STRONG,False,-0.040270234468141375
2026-05-27,DELL,Computers,14,4,,STRONG,False,0.05849786384205058
2026-05-27,F,Auto Manufacturers,10,10,5.0,STRONG,False,-0.05933333333333335
2026-05-27,HPE,Computers,16,4,-2.0,STRONG,False,-0.01264789881680961
2026-05-27,HPQ,Computers,10,1,0.0,STRONG,False,-0.07249802994483845
2026-05-27,MU,Semiconductors,11,39,37.0,COLLAPSED,True,0.2943615168449285
2026-05-27,NTAP,Computers,14,4,,STRONG,False,-0.020419528494523886
2026-05-27,ON,Semiconductors,1,3,2.0,STRONG,True,0.0628585279146805
2026-05-28,APP,Internet,10,33,0.0,COLLAPSED,False,-0.10333307733661024
2026-05-28,DELL,Computers,13,4,,STRONG,False,0.08142680183027018
2026-05-28,F,Auto Manufacturers,9,10,5.0,STRONG,False,-0.06666666666666665
2026-05-28,IBM,Computers,12,7,6.0,STRONG,False,-0.03605603056212492
2026-05-28,SMCI,Computers,11,20,19.0,WEAKENING,False,0.138366928595832
2026-05-29,DELL,Computers,12,4,,STRONG,True,0.09730262658947852
2026-05-29,HPQ,Computers,8,1,0.0,STRONG,False,-0.08234830575256102
2026-05-29,IBM,Computers,11,7,6.0,STRONG,False,-0.043259959978170115
2026-05-29,NOW,Software,9,31,19.0,COLLAPSED,False,-0.1231186313919791
2026-05-29,NTAP,Computers,12,4,,STRONG,False,-0.03743580223996046
2026-05-29,SMCI,Computers,10,20,19.0,WEAKENING,False,0.10864366245302359
2026-06-01,DELL,Computers,10,4,,STRONG,True,0.009909750486639668
2026-06-01,HPE,Computers,12,4,-2.0,STRONG,False,-0.10832313341493272
2026-06-01,HPQ,Computers,6,1,0.0,STRONG,False,-0.0985027580772262
2026-06-01,IBM,Computers,9,7,6.0,STRONG,False,-0.011715481171548192
2026-06-01,MGM,Lodging,12,6,1.0,STRONG,False,0.011723570547099937
2026-06-01,MU,Semiconductors,7,39,37.0,COLLAPSED,True,0.2098964621910695
2026-06-01,NOW,Software,7,31,19.0,COLLAPSED,False,-0.08067682527811537
2026-06-01,NTAP,Computers,10,4,,STRONG,False,-0.05667966091207244
2026-06-01,SMCI,Computers,8,20,19.0,WEAKENING,False,0.04646395626921751
2026-06-02,DELL,Computers,9,4,,STRONG,True,
2026-06-02,HPE,Computers,11,4,-2.0,STRONG,False,
2026-06-02,IBM,Computers,8,7,6.0,STRONG,False,
2026-06-02,MU,Semiconductors,6,39,37.0,COLLAPSED,True,
2026-06-02,NTAP,Computers,9,4,,STRONG,False,
2026-06-02,ORCL,Software,6,31,19.0,COLLAPSED,False,
2026-06-02,SMCI,Computers,7,20,19.0,WEAKENING,False,
2026-06-03,DELL,Computers,8,4,,STRONG,True,0.09072983289936043
2026-06-03,HPE,Computers,10,4,-2.0,STRONG,False,-0.07976336189310496
2026-06-03,IBM,Computers,7,7,6.0,STRONG,False,0.023139894487902435
2026-06-03,MGM,Lodging,10,6,1.0,STRONG,False,-0.016659810777457706
2026-06-03,MU,Semiconductors,5,39,37.0,COLLAPSED,True,0.23336075820876379
2026-06-03,NTAP,Computers,8,4,,STRONG,False,-0.04238599096590567
2026-06-03,SMCI,Computers,6,20,19.0,WEAKENING,False,0.0020498804236419588
