date,ticker,breach_day,worst_rank_after,post_missing_rank,bucket,reentry_50,days_to_reentry_50,reentry_25,days_to_reentry_25,reentry_10,days_to_reentry_10,post_breach_ret,post_reentry50_ret
2026-03-27,CIEN,1,248.0,False,C_151-250,True,1.0,True,2.0,True,6.0,0.38723287671232876,0.3042268758210338
2026-03-27,DELL,7,395.0,False,D_gt250,True,6.0,True,9.0,False,,0.1644470803903597,0.1184939665440985
2026-03-27,DVN,3,488.0,False,D_gt250,False,,False,,False,,-0.008026342868903025,
2026-03-27,HAL,3,455.0,False,D_gt250,False,,False,,False,,0.056052631578947354,
2026-03-27,LITE,14,451.0,False,D_gt250,True,1.0,False,,False,,-0.03846454975561209,-0.03958172738546106
2026-03-27,OXY,4,496.0,False,D_gt250,False,,False,,False,,-0.09051929490233435,
2026-03-27,SLB,4,442.0,False,D_gt250,False,,False,,False,,0.11711165048543681,
2026-03-30,APA,6,497.0,False,D_gt250,False,,False,,False,,-0.002580645161290307,
2026-03-30,BKR,2,424.0,False,D_gt250,True,18.0,False,,False,,0.12147828969174679,0.0
2026-03-30,CF,2,492.0,False,D_gt250,True,3.0,True,3.0,False,,-0.044303797468354444,-0.08573777844221853
2026-03-30,DOW,6,493.0,False,D_gt250,False,,False,,False,,-0.032331975560081494,
2026-03-30,DVN,2,488.0,False,D_gt250,True,18.0,False,,False,,0.01831652603416334,0.0
2026-03-30,EOG,2,489.0,False,D_gt250,False,,False,,False,,-0.03304372596496219,
2026-03-30,HAL,2,455.0,False,D_gt250,True,18.0,False,,False,,0.07394736842105276,0.0
2026-03-30,LYB,2,496.0,False,D_gt250,True,1.0,True,3.0,False,,-0.06817885542953972,-0.1020100502512562
2026-03-30,OXY,3,496.0,False,D_gt250,False,,False,,False,,-0.06923932031125934,
2026-03-30,SLB,3,442.0,False,D_gt250,True,17.0,False,,False,,0.12560679611650483,0.0
2026-03-31,APA,5,497.0,False,D_gt250,True,15.0,False,,False,,0.040516129032257986,0.0
2026-03-31,DOW,5,493.0,False,D_gt250,False,,False,,False,,0.006873727087576276,
2026-03-31,HAL,1,455.0,False,D_gt250,True,18.0,False,,False,,0.10026315789473683,0.024503798088703732
2026-03-31,HPE,5,441.0,False,D_gt250,True,9.0,True,13.0,False,,0.13290632506004796,-0.01599443671766343
2026-03-31,LITE,12,451.0,False,D_gt250,True,1.0,False,,False,,-0.03998568344760478,-0.04110109372032489
2026-03-31,LYB,1,496.0,False,D_gt250,True,1.0,True,3.0,False,,-0.04458349628470848,-0.0792713567839195
2026-03-31,OXY,2,496.0,False,D_gt250,True,18.0,False,,False,,-0.03509607749722088,0.0
2026-03-31,SLB,2,442.0,False,D_gt250,True,17.0,False,,False,,0.12661812297734643,0.0008984725965859308
2026-04-01,APA,4,497.0,False,D_gt250,True,15.0,False,,False,,0.05109677419354841,0.010168650793650702
2026-04-01,SLB,1,442.0,False,D_gt250,True,17.0,False,,False,,0.15048543689320404,0.022102425876010745
2026-04-02,ETR,6,410.0,False,D_gt250,False,,False,,False,,0.009537847914679709,
2026-04-06,INTC,13,74.0,False,A_51-100,True,1.0,True,1.0,True,1.0,0.434261755016472,0.1604070753574025
2026-04-07,DOW,1,493.0,False,D_gt250,True,17.0,False,,False,,0.038696537678207577,0.012658227848101111
2026-04-07,GLW,8,485.0,False,D_gt250,False,,False,,False,,-0.013870300523178059,
2026-04-07,INTC,12,74.0,False,A_51-100,True,1.0,True,1.0,True,1.0,0.6194968553459119,0.31027380663920523
2026-04-07,SATS,2,479.0,False,D_gt250,True,1.0,True,1.0,False,,-0.022899492047630976,-0.08748736293646475
2026-04-08,INTC,11,74.0,False,A_51-100,True,1.0,True,1.0,True,1.0,0.6922731356693621,0.3691543494063485
2026-04-08,MPWR,17,117.0,False,B_101-150,False,,False,,False,,0.043492813297294486,
2026-04-09,GLW,6,485.0,False,D_gt250,False,,False,,False,,0.10962404185424024,
2026-04-09,INTC,10,74.0,False,A_51-100,True,1.0,True,1.0,True,1.0,0.6415094339622642,0.3280833535255634
2026-04-09,MPWR,16,242.0,False,C_151-250,False,,False,,False,,-0.004749033773713607,
2026-04-10,COHR,10,410.0,False,D_gt250,False,,False,,False,,-0.0024695766015054854,
2026-04-10,INTC,9,74.0,False,A_51-100,True,1.0,True,1.0,True,1.0,0.8706199460916442,0.513448025199903
2026-04-10,LRCX,8,452.0,False,D_gt250,True,10.0,False,,False,,0.107324421012992,-0.010499040952989924
2026-04-10,MPWR,15,296.0,False,D_gt250,False,,False,,False,,0.0109631949882536,
2026-04-13,AVGO,11,281.0,False,D_gt250,False,,False,,False,,0.07153040042017866,
2026-04-13,COHR,9,410.0,False,D_gt250,True,11.0,True,11.0,False,,0.12972715641643617,0.0
2026-04-13,INTC,8,74.0,False,A_51-100,True,1.0,True,1.0,True,1.0,0.9383048817011082,0.5682093530409498
2026-04-13,LRCX,7,452.0,False,D_gt250,True,10.0,False,,False,,0.11485595932969317,-0.0037688864959450896
2026-04-13,MPWR,14,296.0,False,D_gt250,False,,False,,False,,0.04901861722282552,
2026-04-14,COHR,8,410.0,False,D_gt250,True,11.0,True,11.0,False,,0.11282692136034989,-0.014959572282651656
2026-04-14,INTC,7,74.0,False,A_51-100,True,1.0,True,1.0,True,1.0,0.8060796645702306,0.46123091834262153
2026-04-14,LRCX,6,452.0,False,D_gt250,True,10.0,False,,False,,0.08921107136132544,-0.026685062422182604
2026-04-14,MPWR,13,296.0,False,D_gt250,False,,False,,False,,0.01012958799605923,
2026-04-14,VRT,6,329.0,False,D_gt250,True,1.0,True,10.0,False,,0.20315265124205295,0.14104118104118113
2026-04-15,AVGO,9,281.0,False,D_gt250,False,,False,,False,,0.042418027661756286,
2026-04-15,COHR,7,410.0,False,D_gt250,True,11.0,True,11.0,True,13.0,0.20119610818530753,0.06326213489952326
2026-04-15,HOOD,9,494.0,False,D_gt250,False,,False,,False,,-0.06482271231875225,
2026-04-15,INTC,6,74.0,False,A_51-100,True,1.0,True,1.0,True,1.0,0.8012878107217731,0.4573540101768838
2026-04-16,ANET,8,495.0,False,D_gt250,True,1.0,False,,False,,-0.1057535241091414,-0.1237253972018022
2026-04-16,AVGO,8,281.0,False,D_gt250,False,,False,,False,,0.09994247555210967,
2026-04-16,COHR,6,410.0,False,D_gt250,True,11.0,True,11.0,True,13.0,0.20485584218512898,0.06650161974242152
2026-04-16,INTC,5,74.0,False,A_51-100,True,1.0,True,1.0,True,1.0,0.735998802036538,0.4045311364187061
2026-04-16,MPWR,11,296.0,False,D_gt250,False,,False,,False,,0.019255058478793607,
2026-04-16,ON,15,139.0,False,B_101-150,True,3.0,True,5.0,False,,0.1765232084285857,0.1369705119585054
2026-04-17,ANET,7,495.0,False,D_gt250,True,1.0,False,,False,,-0.1410853651158569,-0.15834716623191847
2026-04-17,AVGO,7,281.0,False,D_gt250,False,,False,,False,,0.06342695645649399,
2026-04-17,COHR,5,410.0,False,D_gt250,True,11.0,True,11.0,True,13.0,0.13793924246481604,0.007269087940161789
2026-04-17,HOOD,7,494.0,False,D_gt250,True,12.0,False,,False,,-0.060070671378091745,-0.04411400247831476
2026-04-17,INTC,4,74.0,False,A_51-100,True,1.0,True,1.0,True,1.0,0.6287810721772984,0.31778531621032213
2026-04-17,MPWR,10,296.0,False,D_gt250,False,,False,,False,,-0.021130674211230938,
2026-04-17,ON,14,139.0,False,B_101-150,True,3.0,True,5.0,False,,0.12424212304939863,0.08644702718278752
2026-04-20,ANET,6,495.0,False,D_gt250,True,1.0,False,,False,,-0.1426583580373887,-0.15988854635997152
2026-04-20,AVGO,6,281.0,False,D_gt250,False,,False,,False,,0.05222219443263376,
2026-04-20,COHR,4,410.0,False,D_gt250,True,11.0,True,11.0,True,13.0,0.0795620220774198,-0.04440464589533566
2026-04-20,HOOD,6,494.0,False,D_gt250,True,12.0,False,,False,,-0.059948824174484994,-0.04399008674101612
2026-04-20,INTC,3,74.0,False,A_51-100,True,1.0,True,1.0,True,1.0,0.6197963462114406,0.31051611339956375
2026-04-20,MPWR,9,425.0,False,D_gt250,False,,False,,False,,-0.06135221158461113,
2026-04-20,ON,13,139.0,False,B_101-150,True,3.0,True,5.0,False,,0.08766524202365567,0.05109979829026989
2026-04-21,ANET,5,495.0,False,D_gt250,True,1.0,False,,False,,-0.1434448544981547,-0.16065923642399804
2026-04-21,COHR,3,410.0,False,D_gt250,True,11.0,True,11.0,True,13.0,0.05218840191615337,-0.06863493902920803
2026-04-21,INTC,2,110.0,False,B_101-150,True,1.0,True,1.0,True,1.0,0.6591793950284515,0.3423794523867214
2026-04-21,MPWR,8,441.0,False,D_gt250,False,,False,,False,,-0.07285851415868849,
2026-04-21,ON,12,139.0,False,B_101-150,True,3.0,True,5.0,False,,0.05377199085577966,0.01834598021323597
2026-04-22,ANET,4,495.0,False,D_gt250,True,1.0,False,,False,,-0.15003932482303817,-0.16712117619160538
2026-04-22,APP,4,398.0,False,D_gt250,True,7.0,False,,False,,0.07404850455426137,-0.03325515665403822
2026-04-22,COHR,2,410.0,False,D_gt250,True,11.0,True,11.0,True,13.0,0.06667856824064988,-0.05580868603334299
2026-04-22,HOOD,4,494.0,False,D_gt250,True,12.0,False,,False,,-0.07688558547581315,-0.06121437422552656
2026-04-22,ON,11,139.0,False,B_101-150,True,3.0,True,5.0,False,,0.09541795050193813,0.05859187397944465
2026-04-22,SMCI,3,389.0,False,D_gt250,True,7.0,True,7.0,True,8.0,0.20143626570915618,-0.03462204270051916
2026-04-23,APP,3,398.0,False,D_gt250,True,7.0,False,,False,,0.08208805647729545,-0.02601880249363564
2026-04-23,MCHP,14,489.0,False,D_gt250,False,,False,,False,,-0.05790507703443282,
2026-04-23,MPWR,6,441.0,False,D_gt250,False,,False,,False,,-0.014038699573092228,
2026-04-23,ON,10,139.0,False,B_101-150,True,3.0,True,5.0,False,,0.08945432859556712,0.05282873883392569
2026-04-23,TXN,10,178.0,False,C_151-250,True,4.0,False,,False,,0.04610152853737204,-0.02595155709342556
2026-04-24,AMD,20,160.0,False,C_151-250,False,,False,,False,,0.0,
2026-04-24,INTC,17,434.0,False,D_gt250,True,2.0,False,,False,,0.08158844765342965,0.011308016877637161
2026-04-24,MCHP,13,489.0,False,D_gt250,False,,False,,False,,-0.033915830834453375,
2026-04-24,ON,9,139.0,False,B_101-150,True,3.0,True,5.0,False,,0.15495477586721007,0.11612717318221111
2026-04-24,TXN,9,178.0,False,C_151-250,True,4.0,False,,False,,0.08403449726546053,0.009368675328066844
2026-04-27,AMD,19,160.0,False,C_151-250,True,1.0,False,,False,,0.07781651729374772,0.0
2026-04-27,HOOD,1,494.0,False,D_gt250,True,12.0,False,,False,,-0.09723406847812832,-0.08190830235439905
2026-04-27,INTC,16,457.0,False,D_gt250,True,2.0,False,,False,,0.11480144404332138,0.042362869198312225
2026-04-27,MCHP,12,489.0,False,D_gt250,False,,False,,False,,0.01385585771895359,
2026-04-27,MU,19,258.0,False,D_gt250,True,1.0,True,1.0,False,,0.19291611185086555,0.0
2026-04-27,ON,8,139.0,False,B_101-150,True,3.0,True,5.0,True,12.0,0.26229997018189044,0.21986360580155595
2026-04-27,TXN,8,178.0,False,C_151-250,True,4.0,False,,False,,0.13900574954424338,0.06055363321799323
2026-04-28,AMD,18,160.0,False,C_151-250,True,1.0,False,,False,,0.05995593677140598,-0.016571077020778313
2026-04-28,INTC,15,457.0,False,D_gt250,True,2.0,False,,False,,0.09900722021660657,0.027594936708860818
2026-04-28,ON,7,139.0,False,B_101-150,True,3.0,True,5.0,True,12.0,0.24132789981115188,0.19959658053981366
2026-04-28,TXN,7,178.0,False,C_151-250,True,4.0,False,,False,,0.11292245126910672,0.03626689299471186
2026-04-29,AMD,17,160.0,False,C_151-250,True,1.0,False,,False,,0.10819019914012551,0.028180753735934427
2026-04-29,GNRC,10,460.0,False,D_gt250,False,,False,,False,,0.045650140318054255,
2026-04-29,INTC,14,457.0,False,D_gt250,True,2.0,False,,False,,0.09106498194945845,0.020168776371308095
2026-04-29,NXPI,10,220.0,False,C_151-250,True,7.0,False,,False,,0.10679936999430306,0.043637627579233174
2026-04-29,ON,6,139.0,False,B_101-150,True,3.0,True,5.0,True,12.0,0.2301958055859259,0.18883872826817782
2026-04-29,TXN,6,186.0,False,C_151-250,True,4.0,False,,False,,0.10766372177815176,0.031370372788405154
2026-04-30,AMD,16,160.0,False,C_151-250,True,1.0,False,,False,,0.10393360569827381,0.024231479092659214
2026-04-30,GNRC,9,460.0,False,D_gt250,False,,False,,False,,0.03988774555659513,
2026-04-30,INTC,13,457.0,False,D_gt250,True,2.0,False,,False,,0.0350180505415163,-0.03223628691983116
2026-04-30,NXPI,9,220.0,False,C_151-250,True,7.0,False,,False,,0.07687409939345202,0.015420103011343889
2026-04-30,ON,5,201.0,False,C_151-250,True,3.0,True,5.0,True,12.0,0.19888679057747738,0.15858226875420223
2026-04-30,QCOM,13,95.0,False,A_51-100,True,3.0,True,7.0,False,,0.2832677265988446,0.05399731273093722
2026-04-30,STX,12,384.0,False,D_gt250,False,,False,,False,,0.18757086550402224,
2026-04-30,TXN,5,315.0,False,D_gt250,True,4.0,False,,False,,0.07165895386341337,-0.0021544688907748633
2026-05-01,AMD,15,160.0,False,C_151-250,True,1.0,False,,False,,,
2026-05-01,GNRC,8,460.0,False,D_gt250,False,,False,,False,,,
2026-05-01,INTC,12,457.0,False,D_gt250,True,2.0,False,,False,,,
2026-05-01,NXPI,8,220.0,False,C_151-250,True,7.0,False,,False,,,
2026-05-01,ON,4,201.0,False,C_151-250,True,3.0,True,5.0,True,12.0,,
2026-05-01,QCOM,12,95.0,False,A_51-100,True,3.0,True,7.0,False,,,
2026-05-01,STX,11,384.0,False,D_gt250,False,,False,,False,,,
2026-05-01,TXN,4,315.0,False,D_gt250,True,4.0,False,,False,,,
2026-05-04,AMD,14,160.0,False,C_151-250,True,1.0,False,,False,,0.09116382537271939,0.01238365516283313
2026-05-04,INTC,11,457.0,False,D_gt250,True,2.0,False,,False,,-0.0132671480144404,-0.07738396624472577
2026-05-04,MU,14,258.0,False,D_gt250,True,1.0,True,1.0,True,2.0,0.37882822902796276,0.15584676519176677
2026-05-04,NXPI,7,220.0,False,C_151-250,True,7.0,False,,False,,0.04346369089507718,-0.01608367301797964
2026-05-04,ON,3,201.0,False,C_151-250,True,3.0,True,5.0,True,12.0,0.201868601530663,0.16146383632696182
2026-05-04,QCOM,11,95.0,False,A_51-100,True,3.0,True,7.0,False,,0.17064567251163032,-0.03850352704064486
2026-05-04,STX,10,384.0,False,D_gt250,True,10.0,False,,False,,0.243534366394903,0.0
2026-05-04,TXN,3,396.0,False,D_gt250,True,4.0,False,,False,,0.0279063244986677,-0.04289351700724686
2026-05-05,AMD,13,160.0,False,C_151-250,True,1.0,True,7.0,False,,0.11556972043378755,0.03502748615769313
2026-05-05,GNRC,6,460.0,False,D_gt250,False,,False,,False,,0.06484565014031807,
2026-05-05,INTC,10,457.0,False,D_gt250,True,2.0,False,,False,,-0.0259025270758122,-0.08919831223628683
2026-05-05,MCHP,6,489.0,False,D_gt250,False,,False,,False,,0.0025850480818943034,
2026-05-05,MU,13,258.0,False,D_gt250,True,1.0,True,1.0,True,2.0,0.4169107856191743,0.18777068357369275
2026-05-05,NXPI,6,220.0,False,C_151-250,True,7.0,False,,False,,0.08448108307362356,0.02259297879735822
2026-05-05,QCOM,10,95.0,False,A_51-100,True,3.0,True,7.0,False,,0.2312253974745666,0.011252939200537382
2026-05-05,STX,9,384.0,False,D_gt250,True,10.0,True,11.0,False,,0.2507558987095728,0.0058072639645703195
2026-05-06,AMD,12,160.0,False,C_151-250,True,1.0,True,7.0,False,,0.1604457658659708,0.07666355752247522
2026-05-06,INTC,9,457.0,False,D_gt250,True,2.0,False,,False,,0.017238267148014463,-0.04886075949367097
2026-05-06,MU,12,258.0,False,D_gt250,True,1.0,True,1.0,True,2.0,0.43750998668442076,0.20503862124391659
2026-05-06,NXPI,5,220.0,False,C_151-250,True,7.0,False,,False,,0.0786501792835359,0.017094827313805405
2026-05-06,QCOM,9,95.0,False,A_51-100,True,3.0,True,7.0,False,,0.27810439139103305,0.04975646624118246
2026-05-06,STX,8,384.0,False,D_gt250,True,10.0,True,11.0,False,,0.2697613519788349,0.021090680155439356
2026-05-07,AMD,11,160.0,False,C_151-250,True,1.0,True,7.0,False,,0.11912044662146282,0.03832185596062643
2026-05-07,CNC,4,324.0,False,D_gt250,True,2.0,True,4.0,False,,0.06614521339908186,0.07602539900463356
2026-05-07,DDOG,14,66.0,False,A_51-100,True,1.0,True,1.0,False,,0.08151305274373999,-0.015160703456640334
2026-05-07,DVA,9,442.0,False,D_gt250,False,,False,,False,,-0.023873622187230215,
2026-05-07,FTNT,14,60.0,False,A_51-100,True,1.0,False,,False,,0.15397070161912096,0.08480104370515318
2026-05-07,INTC,8,457.0,False,D_gt250,True,2.0,False,,False,,0.008844765342960415,-0.05670886075949366
2026-05-07,MU,11,258.0,False,D_gt250,True,1.0,True,1.0,True,2.0,0.32623169107856187,0.11175603875519036
2026-05-07,QCOM,8,95.0,False,A_51-100,True,3.0,True,7.0,False,,0.2400695260978476,0.018516963385958984
2026-05-07,SMCI,9,339.0,False,D_gt250,True,3.0,True,4.0,True,5.0,0.40167364016736395,0.26415094339622636
2026-05-07,STX,7,384.0,False,D_gt250,True,10.0,True,11.0,False,,0.24991901085254575,0.00513427262662014
2026-05-08,AKAM,10,489.0,False,D_gt250,False,,False,,False,,0.014195476465394208,
2026-05-08,AMD,10,160.0,False,C_151-250,True,1.0,True,7.0,False,,-0.0024170605976342463,-0.07444085018555635
2026-05-08,CNC,3,324.0,False,D_gt250,True,2.0,True,4.0,False,,0.05985376636626416,0.06967564784623304
2026-05-08,DDOG,13,66.0,False,A_51-100,True,1.0,True,1.0,False,,0.03938021665778724,-0.05352739033757825
2026-05-08,DVA,8,442.0,False,D_gt250,False,,False,,False,,-0.023924417128054043,
2026-05-08,FTNT,13,60.0,False,A_51-100,True,1.0,False,,False,,0.11549730146491921,0.04863376096252825
2026-05-08,INTC,7,494.0,False,D_gt250,True,2.0,False,,False,,-0.10496389891696745,-0.16312236286919835
2026-05-08,MU,10,258.0,False,D_gt250,True,1.0,True,1.0,True,2.0,0.15047936085219704,-0.0355739607983212
2026-05-08,QCOM,7,242.0,False,C_151-250,True,3.0,True,7.0,False,,0.1039312918562445,-0.09329862277460532
2026-05-08,STX,6,384.0,False,D_gt250,True,10.0,True,11.0,False,,0.14393121321742885,-0.08009682391507278
2026-05-11,AMD,9,160.0,False,C_151-250,True,1.0,True,7.0,False,,,
2026-05-11,FTNT,12,60.0,False,A_51-100,True,1.0,False,,False,,,
2026-05-11,INTC,6,494.0,False,D_gt250,True,2.0,False,,False,,,
2026-05-11,MU,9,258.0,False,D_gt250,True,1.0,True,1.0,True,2.0,,
2026-05-11,QCOM,6,242.0,False,C_151-250,True,3.0,True,7.0,False,,,
2026-05-11,STX,5,384.0,False,D_gt250,True,10.0,True,11.0,False,,,
2026-05-12,AMD,8,160.0,False,C_151-250,True,1.0,True,7.0,False,,0.04881179012213632,-0.026910635257695104
2026-05-12,DVA,6,442.0,False,D_gt250,False,,False,,False,,-0.024330776654645114,
2026-05-12,FTNT,11,60.0,False,A_51-100,True,1.0,False,,False,,0.10285273708558207,0.0367471189388997
2026-05-12,INTC,5,494.0,False,D_gt250,True,2.0,False,,False,,-0.004783393501805011,-0.06945147679324903
2026-05-12,MU,8,258.0,False,D_gt250,True,1.0,True,1.0,True,2.0,0.26402130492676434,0.05960619725856131
2026-05-12,QCOM,5,464.0,False,D_gt250,True,3.0,True,7.0,False,,0.11328664178722958,-0.08561471279811883
2026-05-12,STX,4,384.0,False,D_gt250,True,10.0,True,11.0,False,,0.18348091355758323,-0.04829255584742631
2026-05-13,AMD,7,427.0,False,D_gt250,True,1.0,True,7.0,False,,0.017090543517785717,-0.056341661870646376
2026-05-13,DVA,5,442.0,False,D_gt250,False,,False,,False,,0.006704932188754009,
2026-05-13,FTNT,10,150.0,False,B_101-150,True,1.0,False,,False,,0.06700077101002311,0.003044140030441289
2026-05-13,MU,7,258.0,False,D_gt250,True,1.0,True,1.0,True,2.0,0.24619174434087876,0.04465999910702334
2026-05-13,QCOM,4,495.0,False,D_gt250,True,3.0,True,7.0,False,,0.05015081028577262,-0.13747060799462552
2026-05-13,STX,3,384.0,False,D_gt250,True,10.0,True,11.0,False,,0.14196047729604233,-0.08168160996895557
2026-05-14,AMD,6,453.0,False,D_gt250,True,1.0,True,7.0,False,,-0.03232016427456097,-0.10218500069459602
2026-05-14,CRWD,15,400.0,False,D_gt250,False,,False,,False,,-0.09922262860003617,
2026-05-14,FTNT,9,150.0,False,B_101-150,True,1.0,True,11.0,False,,0.07077872012336162,0.006595636732622978
2026-05-14,MU,6,381.0,False,D_gt250,True,1.0,True,1.0,True,2.0,0.18758988015978684,-0.0044648836897799304
2026-05-15,CRWD,14,400.0,False,D_gt250,False,,False,,False,,-0.03832621785868262,
2026-05-15,FTNT,8,150.0,False,B_101-150,True,1.0,True,11.0,False,,0.11842713955281425,0.05138798289483226
2026-05-15,MU,5,381.0,False,D_gt250,True,1.0,True,1.0,True,2.0,0.3260585885486018,0.11161093003527256
2026-05-18,AMD,4,453.0,False,D_gt250,True,1.0,True,7.0,False,,0.09424397339094348,0.015241421738871663
2026-05-18,CRWD,13,446.0,False,D_gt250,False,,False,,False,,-0.050466561904629614,
2026-05-18,FTNT,7,150.0,False,B_101-150,True,1.0,True,11.0,False,,0.12798766383963,0.060375443937087825
2026-05-19,CRWD,12,446.0,False,D_gt250,False,,False,,False,,,
2026-05-19,CSCO,7,318.0,False,D_gt250,True,5.0,False,,False,,,
2026-05-19,FTNT,6,150.0,False,B_101-150,True,1.0,True,11.0,False,,,
2026-05-20,CRWD,11,463.0,False,D_gt250,False,,False,,False,,-0.036407125672725305,
2026-05-20,FTNT,5,293.0,False,D_gt250,True,1.0,True,11.0,False,,0.15258288357748673,0.08349641226353555
2026-05-21,CRWD,10,463.0,False,D_gt250,False,,False,,False,,-0.05506960185790377,
2026-05-21,CSCO,5,358.0,False,D_gt250,True,5.0,False,,False,,-0.0070586281348613555,-0.08023076923076933
2026-05-21,FTNT,4,293.0,False,D_gt250,True,1.0,True,11.0,False,,0.13353893600616829,0.0655939697035588
2026-05-21,GEN,4,465.0,False,D_gt250,True,3.0,False,,False,,0.0008146639511201759,-0.11491354466858794
2026-05-21,HUM,3,254.0,False,D_gt250,True,7.0,True,8.0,True,11.0,0.2064191726254614,0.05628930817610067
2026-05-21,MU,1,381.0,False,D_gt250,True,1.0,True,1.0,True,2.0,0.3592010652463382,0.13939366879492798
2026-05-21,PANW,10,430.0,False,D_gt250,True,1.0,False,,False,,0.0023276633840643157,0.028854989891563987
2026-05-22,CRWD,9,463.0,False,D_gt250,False,,False,,False,,-0.05024405846277935,
2026-05-22,CSCO,4,421.0,False,D_gt250,True,5.0,False,,False,,-0.025660189337319395,-0.09746153846153849
2026-05-22,FTNT,3,336.0,False,D_gt250,True,1.0,True,11.0,False,,0.11133384734001539,0.04471986663767469
2026-05-22,HPE,18,468.0,False,D_gt250,False,,False,,False,,-0.01672786617707056,
2026-05-22,NTAP,16,477.0,False,D_gt250,False,,False,,False,,-0.04207660417053405,
2026-05-22,SWKS,6,484.0,False,D_gt250,False,,False,,False,,-0.08093787256590279,
2026-05-26,CRWD,8,463.0,False,D_gt250,False,,False,,False,,-0.047601830090809205,
2026-05-26,CSCO,3,421.0,False,D_gt250,True,5.0,False,,False,,-0.007307756186679892,-0.08046153846153836
2026-05-26,DELL,15,467.0,False,D_gt250,False,,False,,False,,0.03521500619359408,
2026-05-26,HPE,17,468.0,False,D_gt250,False,,False,,False,,-0.032843737250102145,
2026-05-26,NTAP,15,477.0,False,D_gt250,False,,False,,False,,-0.011756698224119844,
2026-05-26,ON,2,479.0,False,D_gt250,True,4.0,True,5.0,False,,-0.017370929950714986,-0.05457089552238792
2026-05-26,SWKS,5,484.0,False,D_gt250,False,,False,,False,,-0.040270234468141375,
2026-05-27,DELL,14,467.0,False,D_gt250,False,,False,,False,,0.05849786384205058,
2026-05-27,F,10,484.0,False,D_gt250,False,,False,,False,,-0.05933333333333335,
2026-05-27,HPE,16,468.0,False,D_gt250,False,,False,,False,,-0.01264789881680961,
2026-05-27,HPQ,10,480.0,False,D_gt250,False,,False,,False,,-0.07249802994483845,
2026-05-27,MU,11,381.0,False,D_gt250,True,2.0,True,8.0,True,9.0,0.2943615168449285,0.21640374747708035
2026-05-27,NTAP,14,477.0,False,D_gt250,False,,False,,False,,-0.020419528494523886,
2026-05-27,ON,1,479.0,False,D_gt250,True,4.0,True,5.0,False,,0.0628585279146805,0.022621268656716653
2026-05-28,APP,10,495.0,False,D_gt250,False,,False,,False,,-0.10333307733661024,
2026-05-28,DELL,13,467.0,False,D_gt250,False,,False,,False,,0.08142680183027018,
2026-05-28,F,9,484.0,False,D_gt250,False,,False,,False,,-0.06666666666666665,
2026-05-28,IBM,12,480.0,False,D_gt250,False,,False,,False,,-0.03605603056212492,
2026-05-28,SMCI,11,497.0,False,D_gt250,False,,False,,False,,0.138366928595832,
2026-05-29,DELL,12,467.0,False,D_gt250,True,8.0,True,8.0,False,,0.09730262658947852,0.0
2026-05-29,HPQ,8,480.0,False,D_gt250,False,,False,,False,,-0.08234830575256102,
2026-05-29,IBM,11,480.0,False,D_gt250,False,,False,,False,,-0.043259959978170115,
2026-05-29,NOW,9,494.0,False,D_gt250,False,,False,,False,,-0.1231186313919791,
2026-05-29,NTAP,12,477.0,False,D_gt250,False,,False,,False,,-0.03743580223996046,
2026-05-29,SMCI,10,497.0,False,D_gt250,False,,False,,False,,0.10864366245302359,
2026-06-01,DELL,10,467.0,False,D_gt250,True,8.0,True,8.0,False,,0.009909750486639668,-0.07964336727641341
2026-06-01,HPE,12,468.0,False,D_gt250,False,,False,,False,,-0.10832313341493272,
2026-06-01,HPQ,6,480.0,False,D_gt250,False,,False,,False,,-0.0985027580772262,
2026-06-01,IBM,9,480.0,False,D_gt250,False,,False,,False,,-0.011715481171548192,
2026-06-01,MGM,12,413.0,False,D_gt250,False,,False,,False,,0.011723570547099937,
2026-06-01,MU,7,381.0,False,D_gt250,True,2.0,True,8.0,True,9.0,0.2098964621910695,0.13702591703736422
2026-06-01,NOW,7,494.0,False,D_gt250,False,,False,,False,,-0.08067682527811537,
2026-06-01,NTAP,10,477.0,False,D_gt250,False,,False,,False,,-0.05667966091207244,
2026-06-01,SMCI,8,497.0,False,D_gt250,False,,False,,False,,0.04646395626921751,
2026-06-02,DELL,9,467.0,False,D_gt250,True,8.0,True,8.0,False,,,
2026-06-02,HPE,11,468.0,False,D_gt250,False,,False,,False,,,
2026-06-02,IBM,8,480.0,False,D_gt250,False,,False,,False,,,
2026-06-02,MU,6,381.0,False,D_gt250,True,2.0,True,8.0,True,9.0,,
2026-06-02,NTAP,9,477.0,False,D_gt250,False,,False,,False,,,
2026-06-02,ORCL,6,493.0,False,D_gt250,False,,False,,False,,,
2026-06-02,SMCI,7,497.0,False,D_gt250,False,,False,,False,,,
2026-06-03,DELL,8,467.0,False,D_gt250,True,8.0,True,8.0,False,,0.09072983289936043,-0.005989955305718109
2026-06-03,HPE,10,468.0,False,D_gt250,False,,False,,False,,-0.07976336189310496,
2026-06-03,IBM,7,480.0,False,D_gt250,False,,False,,False,,0.023139894487902435,
2026-06-03,MGM,10,413.0,False,D_gt250,False,,False,,False,,-0.016659810777457706,
2026-06-03,MU,5,381.0,False,D_gt250,True,2.0,True,8.0,True,9.0,0.23336075820876379,0.1590769879602758
2026-06-03,NTAP,8,477.0,False,D_gt250,False,,False,,False,,-0.04238599096590567,
